label,content
1,"美观程度：彩图案 比较漂亮
外观设计：大方
表面手感：细腻
手工工艺：精致
实用效果：根据宝贝详情介绍适用于微波炉，这个很实用，可以热牛奶喝。"
0,里面少了十双筷子，能不能补过来？
0,。。。。。。。。。。。。。。。。。。。。。。。。。。。。
0,真的是看都不看就往出发货，杯盖开口和锯齿一样，杯底还涨了一个肿瘤，杯子外部侧壁还有类似于油漆的东西擦不掉，要不是着急用，我直接就退了
2,有一个盖子裂缝、一个有较大黑斑点！
1,景德镇的骨瓷碗，质量不错，手感很舒服，拿起来也很轻，还可以在微波炉里使用，买来主要是为了吃面方便。产品包装也挺好，4个一小盒，送到家里，一点儿都没坏，当天就用了。物美价廉，比超市里便宜了好多，花小碗的钱，买了个大碗。赞赞赞！
0,买了过天就掉价 我这么容易变价钱的产品肯定不是什么好的产品
0,看到第一个就是碎了?
1,餐具美观大方，简洁明了，瓷釉光滑。包装非常结实，样式高档，风格简洁，景德镇出品，确实不错，饭菜摆放在里面非常有质感，很整洁。一家三口还是比较建议的。这款碗碟勺子套装经济实用经济实用！好评好评了！
1,物超所值，商品设计完美，外观也很高大上，让人爱不释手。客服更是热情的没话说，这次购物很满意是正品，信赖商家，宝贝质感很好，价格也适中，无限回购！真的好喜欢，客服态度也挺好的，值！以后有需要还会来买
1,精致漂亮，十分满意，推荐购买
1,质感挺好，包装也很完美，颜色也挺漂亮的，比较厚实的手感，最喜欢京东自营的产品
1,这款都快断货了，我是等到货通知就马上下单！收货后很重，说明质量在那里！花色和很好看，碗边处理也很不错，很有艺术感和家的感觉。
0,碗里有黑点点，我以为是灰，没想到是烧进去的
1,非常漂亮做工精细货真价实值得购买
0,太小了，4.5寸面都泡不了，那个人骗我，还说有6.5寸的，我顶你个肺，我想把它退了，没想到运费要收八块
2,并不是很好，刚买回来有一个碗轻轻一碰就碎了，还是掉在垫子上，另一个磕一下又破了，虽说瓷器是要小心，可这还没我在市场上买的便宜货经摔，这也太不值了，隔热效果一般般，就这样吧，很失望的一次购物体验。
0,第一次盛菜就破了，质量太差了
2,这次一起买的几样东西一样都不满意，颜值比图片差几个等级不说，做工还很粗糙，不止这个价钱
1,"美观，漂亮！
经济实惠，物美价廉，值得拥有，值得购买！
好用看得见！"
1,选来选去，还是选了这一款局饭盘，主要考虑的是它的尺寸比较适合，盘内白色，外面纯色彩，没有那么花俏 ，盘子的厚度比较厚，很不错。
1,之前不懂选餐具，总喜欢买很多花花绿绿的碗和盘子，既漂亮价格也不贵。前几天结识一位医生朋友，才知道原来餐具选择不当，也是存在很大安全隐患的，于是立刻开始更换家里五颜六色的碗碟。景德镇瓷器的名气谁都知道，这套餐具不算很贵，还能接受。拿到手后才发现，不是只有彩色的餐具才好看，纯白的餐具也有自己独特的美！做工精致，光洁温润，在灯光下熠熠生辉，让人瞬间就爱上了！
0,都是次品
0,只能装冷水，不能用喝开水会裂开。
2,材质特点：太薄！！
1,包装严实安全，没有破损，打开花色淡雅清新大方，上档次，骨瓷晶莹洁白无瑕疵，整套设计漂亮，送人自己用都有面子
2,太薄了，碗太小，有瑕疵，表面不光滑
1,收到了货，35ml共十二个，大小合适，汝窑盖碗170泡一次可以倒3-4杯，小茶杯实物没这么绿，晚上拍，灯光效果，小杯做工不错，一套6个杯子这样价格，实惠，给好评
0,杯子比想象中的质量要差很多，工艺粗超，杯盖的侧面可以看到明显断层，不值得买，建议其他买家购买需谨慎~~~
2,看着还行  就是没注意尺寸  太小了
1,口杯漂亮，配上盖碗一套特别喜庆！
0,京东，MD看看这个杯子的盖子，一塌糊涂……
0,出水难易：#商家广告欺诈，售出商品与实际根本不是一个东西。什么破烂玩意儿，已通过京东投诉商家。
0,粗制滥造感觉像是假的。色彩花纹都很不清晰，而且不鲜亮，跟我之前买的完全不是一个档次。
1,这个小杯子很厚实 釉质很光滑 小巧精致 不可多得的个人品茗杯
2,打开包袋，得两对半快子，少一对半，跟住匙杯口裂掉了一个小口，还有就是碟太细了比平时普通家庭用的细得多，总的来说还是不理想，实话实说，乱讲是#。
2,很漂亮也很喜欢，就是瑕疵有点大，换了2次都还是，懒得换了，可能我运气不好吧
2,包装太难看，餐具质量也不厚实，还不如我菜市场三块一个的质量好
0,买了后悔的很，二级残次品比我在公司送的礼品那个碗还要撇，
1,杯子收到很大气瓷也很好够用的花纹漂亮送人用的
2,杯盖不配套
2,买小了，加上运费太贵
2,质量一般，产品太薄了，还有毛岔，看图片买的不太理想
0,好评都是咋来的？好奇！
2,整体还可以啦，就是茶盆有点劣质，做工粗糙，我都怕把我的桌子磨花了，这个还是我们自己用钉子钉上去才能用的，其他的都不错
0,少发货 还有裂纹 不过裂纹不是很明显 就是底座说的有 但是发货的时候没收到 让店家补发一个吧 还抱怨 哎 真心难受
1,非常喜欢，杯子质感厚实，绘画漂亮，很满意的！
1,"外观包装：包装完好
美观程度：外观看上去很不错，很有质感"
0,质量也太不好了。碗比较轻。烫手。
2,家人不喜欢，说使用性低
1,"美观程度：这个碗非常漂亮，一共有几种花色，非常好看
使用难易：用来吃面大小合适，使用非常方便
瓷质效果：陶瓷质感非常棒，拿在手里非常有份量感
釉面品质：釉面光滑，清洗很容易"
2,太小了点
2,比较满意，京东时间稍微晚点！
1,物流速度很快，昨天买了今天就到了。收到后开水烫了一下就泡了两壶红茶。手感比较好，外观也不错。简单大方。携带方便。这个价格买到还可以。
2,回馈顾客 v 骨灰级家家户户
1,挺好的，颜色素雅，瓷体很纯净，用起来也很顺手，容量适中。
2,勺子粗糙，杯子做工不怎样
0,用了几天才发现，有破口，
0,且不提碗碟的质量如何，毕竟就30多块也没指望能有多好，就是这个标签是什么坏种才能想出来贴上去的？？？贴在碗底也就罢了，贴在碗边是嫌我们平时吃的东西不够不健康还要再加点胶进去嘛？买之前如果知道是贴上去的标签绝对不会买
2,杯盖跟杯子合不上，会偏往一边，其他的还好，总体感觉一般
0,盘子有一个破损，京东客服就是个机器人，还让退回去再补发，真的无语了
1,我很喜欢的一款产品，但还没使用
1,买来泡茶，泡红茶，泡普洱，泡龙井，真的很不错，品质简直没法比，和在景德镇亲自买的一样，品质厚实而，造型美观大方，瓷质细腻，温润如玉。
0,第一次发的十来个有黑点的，给补了五个，补来的又有一个有个大黑点，感觉都是库存
0,勺子十个好几个是残品，不值啊真心话
1,贝瑟斯 办公室喝水杯子 咖啡杯套装 陶瓷茶杯杯马克杯带盖带勺牛奶杯早餐杯 陶瓷杯子 蓝色
1,很好看，大小适合
0,"这是换后的，质量还不如第一次
经常有划痕"
0,碗口都不圆，碗边还不平，不喜欢！
0,"买了四个杯子，来的时候快递小哥也不电话，就把货物扔门口，然后就自己签收了。
四个里面两个口沿有破损，来的时候是四个用气泡纸紧紧绑一起的，没独立分开包，估计是发货时磕的。
本来冲着荣山堂的品质和质量去的，实在是有点失望。"
0,这是我最不满意的一次购物，快递员给我打电话说碗碎了一个，我说那就这样吧，无所谓了，明明是十二个碗碎了一个到家应该是十一个，可结果里面就十个，客服得态度让我心里很不舒服。大过年的谁能因为一两个碗去撒谎！
1,快递很快收到了，挺好的。
2,茶具挺漂亮的， 就是不知道咋回事，用了几天都出现裂纹了不仔细观察是看不到的，不过不影响使用。
1,老大的碗了  直接能当汤碗用  吃的我撑 用来吃饭的话  北方人推荐  南方的。。。质量很好 没有问题  而且很好洗   不用放洗洁精
0,文字颜色都不对，盖子不稳，垃圾货
0,用了一次就裂了，差评
0,产品质量堪忧
2,商品挺不错的就是包装有点糙了，收到货勺子还碎了一个，挺膈应的
0,收到货，打开包装，茶杯灿了一个，茶壶嘴崩了一点。
0,这家店的售后没谁了，差到极点，第一**客服能不能单买一个盖子，说不行，第二天申请售后，京东客服打电话给我说联系商家说可以单买。盖子18元，运费8元。呵呵，一套也就147元，还有这个茶具压根就不隔热。太烫手了。质量一般般价格偏贵。建议谨慎下单。
0,太一般了！杯子太轻了！
2,很多有瑕疵，有黑点，汽泡较多，瓷器上有釉不均匀，有的地方没有上到。服务态度好，给了一套更换，更换那套，还没开始第一套瑕疵少，就这样吧，55555
2,碗没想象那么大。。。
2,汤碗第一次用就裂了，饭碗有几个口子有缺口。懒得换了，将就用
1,好品牌值得信赖，很大的碗，使用方便，做工精致，包装完好，京东物流超级给力，赞一个！
0,收不到货，但是早就到了
2,还行。不过现在不流行星座水杯了不过还可以
0,杯子造型还不错，团也挺好看，但是设计的杯盖是怎么回事，杯盖内部一坨黑色东西，洗不掉，明显就是残次品，发货的时候都不检查一下的嘛？
1,嗯，物流快捷，包装科学，茶杯图案柔和，手感细腻光滑，整体风格韵味独特，享受茶文化与云端的美妙时光……特别满意的一次购物……这不，刚拿到就迫不及待的准备使用啦！
1,图案美观，物流包装也很好，有一个破了一点也给补发了，好评
